difficulty,id,url,qtext
25,IsxF9dHrIn,http://api.classhero.com/IsxF9dHrIn.jpg,31 + 8
26,2c2VsgWCZQ,http://api.classhero.com/2c2VsgWCZQ.jpg,38 * 155
27,Ho8qQOtnXx,http://api.classhero.com/Ho8qQOtnXx.jpg,229 + 173
28,ahO15OKjdw,http://api.classhero.com/ahO15OKjdw.jpg,36 * 56
29,zud9AzBM1Z,http://api.classhero.com/zud9AzBM1Z.jpg,176 + 214
30,zquuEXV8Lq,http://api.classhero.com/zquuEXV8Lq.jpg,25 * 291
31,KwzuuFVU1C,http://api.classhero.com/KwzuuFVU1C.jpg,59 * 59
32,wBoxAMfTqK,http://api.classhero.com/wBoxAMfTqK.jpg,130 + 159
33,XHUFTLFszG,http://api.classhero.com/XHUFTLFszG.jpg,96 - 93
34,F3OqKq9uJe,http://api.classhero.com/F3OqKq9uJe.jpg,100 + 14
35,wkgScua73x,http://api.classhero.com/wkgScua73x.jpg,230 + 143
36,YRey8vJAz5,http://api.classhero.com/YRey8vJAz5.jpg,2 / 1
37,R6k89HQwql,http://api.classhero.com/R6k89HQwql.jpg,199 / 80
38,0HWMH2FjiT,http://api.classhero.com/0HWMH2FjiT.jpg,168 + 148
39,NsnOwo5OfH,http://api.classhero.com/NsnOwo5OfH.jpg,87 - 76
40,r2HJZXKYTc,http://api.classhero.com/r2HJZXKYTc.jpg,49 - 25
41,1lUtnXLCfu,http://api.classhero.com/1lUtnXLCfu.jpg,290 * 53
42,ApGnUVVAFS,http://api.classhero.com/ApGnUVVAFS.jpg,258 + 387
43,2KemT1U1T9,http://api.classhero.com/2KemT1U1T9.jpg,156 / 14
44,bvsx56iEM0,http://api.classhero.com/bvsx56iEM0.jpg,434 * 363
45,3pxgzpXaoI,http://api.classhero.com/3pxgzpXaoI.jpg,231 * 21
46,dYA5v17yPt,http://api.classhero.com/dYA5v17yPt.jpg,88 / 39
47,ac0dIvc51p,http://api.classhero.com/ac0dIvc51p.jpg,16 / 12
48,oZ9Ofvz2bJ,http://api.classhero.com/oZ9Ofvz2bJ.jpg,321 - 216
49,pZxSh6brbe,http://api.classhero.com/pZxSh6brbe.jpg,248 + 163
50,LO79dWChVs,http://api.classhero.com/LO79dWChVs.jpg,158 * 224
51,9alkxfCKqH,http://api.classhero.com/9alkxfCKqH.jpg,16 / 9
52,BZJh2Jws6k,http://api.classhero.com/BZJh2Jws6k.jpg,133 / 82
53,4AB96KcxnX,http://api.classhero.com/4AB96KcxnX.jpg,132 * 110
54,xc7sj6rRsB,http://api.classhero.com/xc7sj6rRsB.jpg,231 + 233
55,oxoGQSqDAZ,http://api.classhero.com/oxoGQSqDAZ.jpg,516 * 28
56,2aZGfv6z9Z,http://api.classhero.com/2aZGfv6z9Z.jpg,332 * 87
57,dydCCsBS1N,http://api.classhero.com/dydCCsBS1N.jpg,407 + 482
58,gXMwC9yvD2,http://api.classhero.com/gXMwC9yvD2.jpg,401 / 28
59,uaYH45jXZL,http://api.classhero.com/uaYH45jXZL.jpg,31 + 566
60,MekabmDE5n,http://api.classhero.com/MekabmDE5n.jpg,63 - 431
61,Ne4J85ayrZ,http://api.classhero.com/Ne4J85ayrZ.jpg,138 + 114
62,CEC0VIAoRY,http://api.classhero.com/CEC0VIAoRY.jpg,227 - 62
63,XIVFAoCZse,http://api.classhero.com/XIVFAoCZse.jpg,552 + 76
64,B0cHIbdX1v,http://api.classhero.com/B0cHIbdX1v.jpg,102 / 487
65,1VaX2fVmfP,http://api.classhero.com/1VaX2fVmfP.jpg,377 / 472
66,7q0OSqD6yO,http://api.classhero.com/7q0OSqD6yO.jpg,55 / 232
67,xbgy9nuUKQ,http://api.classhero.com/xbgy9nuUKQ.jpg,308 * 410
68,jqWjkXLk9U,http://api.classhero.com/jqWjkXLk9U.jpg,326 - 394
69,ZKD1f3j2jl,http://api.classhero.com/ZKD1f3j2jl.jpg,496 - 559
70,0GEKrpUPzZ,http://api.classhero.com/0GEKrpUPzZ.jpg,667 * 270
71,J9JpuAU8ZW,http://api.classhero.com/J9JpuAU8ZW.jpg,12 + 211
72,kRevYP8oAq,http://api.classhero.com/kRevYP8oAq.jpg,265 - 266
73,OXVJofElnj,http://api.classhero.com/OXVJofElnj.jpg,469 * 353
74,I1ijJnJT0e,http://api.classhero.com/I1ijJnJT0e.jpg,473 / 577
75,Md6RiQ4zym,http://api.classhero.com/Md6RiQ4zym.jpg,481 - 5
76,GZZ7HPcSCT,http://api.classhero.com/GZZ7HPcSCT.jpg,111 * 738
77,yW6nJdrmqX,http://api.classhero.com/yW6nJdrmqX.jpg,744 * 105
78,8gYNnp0XGe,http://api.classhero.com/8gYNnp0XGe.jpg,153 / 563
79,LaSWdNbAaS,http://api.classhero.com/LaSWdNbAaS.jpg,736 / 748
80,aZpMCO5Nj1,http://api.classhero.com/aZpMCO5Nj1.jpg,567 - 701
81,SupEkrxAOO,http://api.classhero.com/SupEkrxAOO.jpg,516 - 792
82,rhX4xZ3odk,http://api.classhero.com/rhX4xZ3odk.jpg,42 - 337
83,CxcGv2sMwj,http://api.classhero.com/CxcGv2sMwj.jpg,744 - 277
84,g4OwhxdfoA,http://api.classhero.com/g4OwhxdfoA.jpg,179 * 96
85,iJVDpNMFY1,http://api.classhero.com/iJVDpNMFY1.jpg,838 + 631
86,BbSmRbKY5c,http://api.classhero.com/BbSmRbKY5c.jpg,637 * 261
87,S4a7sr0IqV,http://api.classhero.com/S4a7sr0IqV.jpg,91 / 574
88,8e1eUhTSub,http://api.classhero.com/8e1eUhTSub.jpg,218 * 602
89,UQn5NNfMl5,http://api.classhero.com/UQn5NNfMl5.jpg,654 / 576
90,QD5zBNltyR,http://api.classhero.com/QD5zBNltyR.jpg,298 - 867
91,bBmn5ERfAm,http://api.classhero.com/bBmn5ERfAm.jpg,407 * 293
92,1u9ntvHLxx,http://api.classhero.com/1u9ntvHLxx.jpg,323 / 849
93,BY3mCP8ACD,http://api.classhero.com/BY3mCP8ACD.jpg,179 - 470
94,nNKINGeT2Q,http://api.classhero.com/nNKINGeT2Q.jpg,592 + 155
95,jvREDoiWJ0,http://api.classhero.com/jvREDoiWJ0.jpg,935 + 818
96,ZTKEOAUvBj,http://api.classhero.com/ZTKEOAUvBj.jpg,957 * 777
97,H8iqiwOA63,http://api.classhero.com/H8iqiwOA63.jpg,270 / 329
98,KcFHGgzQA3,http://api.classhero.com/KcFHGgzQA3.jpg,537 * 637
99,sil5L4Jfd2,http://api.classhero.com/sil5L4Jfd2.jpg,310 - 742
100,QkenaICrmU,http://api.classhero.com/QkenaICrmU.jpg,741 / 650
1,RCPtHA4RlI,http://api.classhero.com/RCPtHA4RlI.jpg,9 + 5
2,yDTTjmM58z,http://api.classhero.com/yDTTjmM58z.jpg,5 + 12
3,TpcFbjdhks,http://api.classhero.com/TpcFbjdhks.jpg,25 + 11
4,POrexgTp0m,http://api.classhero.com/POrexgTp0m.jpg,21 - 10
5,KHd1uiH4Hj,http://api.classhero.com/KHd1uiH4Hj.jpg,24 - 13
6,WzPEghwDTE,http://api.classhero.com/WzPEghwDTE.jpg,36 - 14
7,CkY3ABIxml,http://api.classhero.com/CkY3ABIxml.jpg,17 / 16
8,Vfiuaj6WP8,http://api.classhero.com/Vfiuaj6WP8.jpg,50 / 36
9,zs1YgBzte3,http://api.classhero.com/zs1YgBzte3.jpg,71 - 19
10,sXW3n2PKeA,http://api.classhero.com/sXW3n2PKeA.jpg,58 - 33
11,OkBzZ6LsTe,http://api.classhero.com/OkBzZ6LsTe.jpg,56 + 80
12,QnofQiifp3,http://api.classhero.com/QnofQiifp3.jpg,10 / 3
13,qAo0ioFMXu,http://api.classhero.com/qAo0ioFMXu.jpg,67 + 122
14,PFJE8089Y0,http://api.classhero.com/PFJE8089Y0.jpg,34 * 122
15,NkOOKoxjWv,http://api.classhero.com/NkOOKoxjWv.jpg,147 / 112
16,OPPwq8LOwS,http://api.classhero.com/OPPwq8LOwS.jpg,108 * 107
17,8tI1lZSE2o,http://api.classhero.com/8tI1lZSE2o.jpg,84 * 48
18,HRlpPT5r24,http://api.classhero.com/HRlpPT5r24.jpg,44 + 25
19,H0knHBdd6L,http://api.classhero.com/H0knHBdd6L.jpg,85 - 12
20,Tt1fOb4Prf,http://api.classhero.com/Tt1fOb4Prf.jpg,137 + 174
21,TynNjONAbR,http://api.classhero.com/TynNjONAbR.jpg,13 - 7
22,DHTBOIlXxn,http://api.classhero.com/DHTBOIlXxn.jpg,93 / 74
23,WkF4TR2vxQ,http://api.classhero.com/WkF4TR2vxQ.jpg,78 - 35
24,pizHRqiLEx,http://api.classhero.com/pizHRqiLEx.jpg,73 / 70
25,cZQuM3dSVY,http://api.classhero.com/cZQuM3dSVY.jpg,119 + 147
26,Q5mJx1WPqz,http://api.classhero.com/Q5mJx1WPqz.jpg,190 - 9
27,IVPmR8weLl,http://api.classhero.com/IVPmR8weLl.jpg,153 - 100
28,0iXoSvsfZD,http://api.classhero.com/0iXoSvsfZD.jpg,271 + 245
29,Nz5H9gllyC,http://api.classhero.com/Nz5H9gllyC.jpg,221 / 35
30,WRh0QB6CY2,http://api.classhero.com/WRh0QB6CY2.jpg,155 + 279
31,9AcZTCUTVf,http://api.classhero.com/9AcZTCUTVf.jpg,105 + 269
32,1yZnCdsYR3,http://api.classhero.com/1yZnCdsYR3.jpg,142 / 124
33,NVWqcRtKLs,http://api.classhero.com/NVWqcRtKLs.jpg,311 / 138
34,aGlOA5ttrB,http://api.classhero.com/aGlOA5ttrB.jpg,335 - 174
35,5SKrJlz8Vu,http://api.classhero.com/5SKrJlz8Vu.jpg,52 / 46
36,2oLtKbp0Cz,http://api.classhero.com/2oLtKbp0Cz.jpg,308 * 132
37,UOyZ3DoIu3,http://api.classhero.com/UOyZ3DoIu3.jpg,68 - 17
38,BOXEHEm2rm,http://api.classhero.com/BOXEHEm2rm.jpg,46 / 16
39,yVekROq4aT,http://api.classhero.com/yVekROq4aT.jpg,287 + 308
40,hsF3PayBzc,http://api.classhero.com/hsF3PayBzc.jpg,386 - 205
41,9Tvx8DalHR,http://api.classhero.com/9Tvx8DalHR.jpg,338 * 325
42,XfNVJqIYYE,http://api.classhero.com/XfNVJqIYYE.jpg,4 + 92
43,jYKbhXaPaW,http://api.classhero.com/jYKbhXaPaW.jpg,413 - 85
44,HyM169L3Ob,http://api.classhero.com/HyM169L3Ob.jpg,405 * 164
45,YJuNtoIvxk,http://api.classhero.com/YJuNtoIvxk.jpg,344 + 355
46,5hSM4MJzPB,http://api.classhero.com/5hSM4MJzPB.jpg,160 * 427
47,kXEzhbNpQ8,http://api.classhero.com/kXEzhbNpQ8.jpg,175 / 140
48,P6DhiXNLvF,http://api.classhero.com/P6DhiXNLvF.jpg,456 - 98
49,ESsxCmdMcz,http://api.classhero.com/ESsxCmdMcz.jpg,354 - 263
50,66vp41oh2J,http://api.classhero.com/66vp41oh2J.jpg,396 * 71
51,04LTWF4GST,http://api.classhero.com/04LTWF4GST.jpg,339 - 112
52,krHbkl10N9,http://api.classhero.com/krHbkl10N9.jpg,21 - 7
53,WmrCRpGOrt,http://api.classhero.com/WmrCRpGOrt.jpg,355 * 139
54,LdnNburMi1,http://api.classhero.com/LdnNburMi1.jpg,404 * 322
55,ZMIGY5Awxl,http://api.classhero.com/ZMIGY5Awxl.jpg,175 / 1
56,Lw4bV2UiJi,http://api.classhero.com/Lw4bV2UiJi.jpg,67 - 9
57,YHrgtXq5p0,http://api.classhero.com/YHrgtXq5p0.jpg,321 + 525
58,aufZu4lkPv,http://api.classhero.com/aufZu4lkPv.jpg,153 * 231
59,XuQe9tskCX,http://api.classhero.com/XuQe9tskCX.jpg,81 * 249
60,7c6booymJx,http://api.classhero.com/7c6booymJx.jpg,131 * 286
61,8qV5NJFJ9V,http://api.classhero.com/8qV5NJFJ9V.jpg,52 + 278
62,ejznznRDyk,http://api.classhero.com/ejznznRDyk.jpg,108 / 246
63,fn36d2mJED,http://api.classhero.com/fn36d2mJED.jpg,33 + 144
64,G71yFMzjdQ,http://api.classhero.com/G71yFMzjdQ.jpg,323 + 623
65,s3IhQwX6iR,http://api.classhero.com/s3IhQwX6iR.jpg,217 + 94
66,KQL4owjp43,http://api.classhero.com/KQL4owjp43.jpg,343 + 451
67,zDtTq3YtOs,http://api.classhero.com/zDtTq3YtOs.jpg,601 + 364
68,2GXql0r9mc,http://api.classhero.com/2GXql0r9mc.jpg,654 * 105
69,RiPwYxy2Sr,http://api.classhero.com/RiPwYxy2Sr.jpg,676 - 273
70,JaG9KEZic9,http://api.classhero.com/JaG9KEZic9.jpg,31 - 39
71,CrOkoqpzW3,http://api.classhero.com/CrOkoqpzW3.jpg,347 * 455
72,FuUrhARCGK,http://api.classhero.com/FuUrhARCGK.jpg,400 - 287
73,JuWrdPb2DJ,http://api.classhero.com/JuWrdPb2DJ.jpg,203 / 75
74,cmrXRAn7nP,http://api.classhero.com/cmrXRAn7nP.jpg,359 - 293
75,HTsp5HuDVK,http://api.classhero.com/HTsp5HuDVK.jpg,5 + 367
76,ttNiCM4c8t,http://api.classhero.com/ttNiCM4c8t.jpg,743 + 89
77,7RXNMCG50e,http://api.classhero.com/7RXNMCG50e.jpg,266 * 593
78,eMMvIRruS1,http://api.classhero.com/eMMvIRruS1.jpg,705 + 525
79,JWT5KeWkPX,http://api.classhero.com/JWT5KeWkPX.jpg,202 / 730
80,DOBtKKmzqJ,http://api.classhero.com/DOBtKKmzqJ.jpg,39 * 201
81,1DCHPiFCDr,http://api.classhero.com/1DCHPiFCDr.jpg,560 - 570
82,6elF63Oo1S,http://api.classhero.com/6elF63Oo1S.jpg,230 + 462
83,345HqC0YTH,http://api.classhero.com/345HqC0YTH.jpg,522 * 33
84,WycsVMObWC,http://api.classhero.com/WycsVMObWC.jpg,424 / 437
85,dzBwme9kVE,http://api.classhero.com/dzBwme9kVE.jpg,311 + 263
86,UP9KPVJSdc,http://api.classhero.com/UP9KPVJSdc.jpg,681 * 836
87,4iu0g6BbkE,http://api.classhero.com/4iu0g6BbkE.jpg,246 - 543
88,DLgbuaglrr,http://api.classhero.com/DLgbuaglrr.jpg,308 / 428
89,qsds9czX35,http://api.classhero.com/qsds9czX35.jpg,662 + 89
90,Oc80VhjV5N,http://api.classhero.com/Oc80VhjV5N.jpg,742 * 139
91,XVv2kdcleV,http://api.classhero.com/XVv2kdcleV.jpg,434 + 265
92,U8PdWUOLga,http://api.classhero.com/U8PdWUOLga.jpg,58 + 865
93,BlzuZzfKiI,http://api.classhero.com/BlzuZzfKiI.jpg,826 - 340
94,KCugsfmf3f,http://api.classhero.com/KCugsfmf3f.jpg,177 + 11
95,jP4FriRfkb,http://api.classhero.com/jP4FriRfkb.jpg,380 - 292
96,9bGQ6p9589,http://api.classhero.com/9bGQ6p9589.jpg,151 / 805
97,CzUVZUrUxM,http://api.classhero.com/CzUVZUrUxM.jpg,169 * 534
98,ytrXFWCf4x,http://api.classhero.com/ytrXFWCf4x.jpg,622 / 115
99,0xwJW3pByu,http://api.classhero.com/0xwJW3pByu.jpg,298 / 641
100,sBNTbpeAFR,http://api.classhero.com/sBNTbpeAFR.jpg,602 + 396
1,Ix2N2GEiVc,http://api.classhero.com/Ix2N2GEiVc.jpg,7 * 9
2,BWWXvEE1iy,http://api.classhero.com/BWWXvEE1iy.jpg,9 / 6
3,N48dYvx6ET,http://api.classhero.com/N48dYvx6ET.jpg,22 - 21
4,ukniYa2Dud,http://api.classhero.com/ukniYa2Dud.jpg,15 - 7
5,8vvlfWTenT,http://api.classhero.com/8vvlfWTenT.jpg,40 / 38
6,CpQ4su3arj,http://api.classhero.com/CpQ4su3arj.jpg,34 * 47
7,NroYn2X6Qx,http://api.classhero.com/NroYn2X6Qx.jpg,2 + 29
8,Fj7vY6J1mc,http://api.classhero.com/Fj7vY6J1mc.jpg,15 * 35
9,ARjU4sfGKz,http://api.classhero.com/ARjU4sfGKz.jpg,45 * 26
10,lyRrpC5Trj,http://api.classhero.com/lyRrpC5Trj.jpg,76 * 44
11,T2zymGIf1e,http://api.classhero.com/T2zymGIf1e.jpg,87 * 2
12,kHgzD4Txaj,http://api.classhero.com/kHgzD4Txaj.jpg,2 + 74
13,NDQjZdQ3sZ,http://api.classhero.com/NDQjZdQ3sZ.jpg,72 - 3
14,9br6ljElPZ,http://api.classhero.com/9br6ljElPZ.jpg,54 * 97
15,NwTgB1o7x0,http://api.classhero.com/NwTgB1o7x0.jpg,41 + 8
16,VzgTKUfLeP,http://api.classhero.com/VzgTKUfLeP.jpg,36 / 31
17,Mr1575afoD,http://api.classhero.com/Mr1575afoD.jpg,151 / 4
18,dcMfvgjQ9T,http://api.classhero.com/dcMfvgjQ9T.jpg,174 + 31
19,nbd7tPS9oU,http://api.classhero.com/nbd7tPS9oU.jpg,54 - 27
20,LkmMNTWm5E,http://api.classhero.com/LkmMNTWm5E.jpg,58 - 1
21,P9XPEm2JOY,http://api.classhero.com/P9XPEm2JOY.jpg,156 * 148
22,jA7t7nvaMz,http://api.classhero.com/jA7t7nvaMz.jpg,164 / 103
23,gn0ntDGXU2,http://api.classhero.com/gn0ntDGXU2.jpg,88 * 200
24,Ttfc8UAvXZ,http://api.classhero.com/Ttfc8UAvXZ.jpg,15 + 218
25,V0PGoqsSF0,http://api.classhero.com/V0PGoqsSF0.jpg,20 - 10
26,8UDbVIHPi1,http://api.classhero.com/8UDbVIHPi1.jpg,85 * 196
27,vMrS2va3Pl,http://api.classhero.com/vMrS2va3Pl.jpg,257 * 176
28,FreueEtyKF,http://api.classhero.com/FreueEtyKF.jpg,122 * 115
29,icDfbKDPfP,http://api.classhero.com/icDfbKDPfP.jpg,22 + 288
30,BnZKAnNozQ,http://api.classhero.com/BnZKAnNozQ.jpg,49 - 45
31,hboKfF3JNZ,http://api.classhero.com/hboKfF3JNZ.jpg,207 - 56
32,OI7kCj3LBm,http://api.classhero.com/OI7kCj3LBm.jpg,112 + 178
33,ShazbCPe7Z,http://api.classhero.com/ShazbCPe7Z.jpg,14 * 1
34,b9QqLAHIJj,http://api.classhero.com/b9QqLAHIJj.jpg,185 * 113
35,Zdpgh4wMEr,http://api.classhero.com/Zdpgh4wMEr.jpg,130 + 117
36,pxYr8cEcEe,http://api.classhero.com/pxYr8cEcEe.jpg,4 + 278
37,2p5A7W6zFg,http://api.classhero.com/2p5A7W6zFg.jpg,19 + 51
38,lGUDHFkbw6,http://api.classhero.com/lGUDHFkbw6.jpg,183 / 136
39,GkiPpHHk0R,http://api.classhero.com/GkiPpHHk0R.jpg,138 * 237
40,h4EgK2BDlj,http://api.classhero.com/h4EgK2BDlj.jpg,25 + 398
41,VgKqcHTh8J,http://api.classhero.com/VgKqcHTh8J.jpg,356 - 65
42,ORSVR82ZOI,http://api.classhero.com/ORSVR82ZOI.jpg,314 + 364
43,LNIUxFnU6m,http://api.classhero.com/LNIUxFnU6m.jpg,57 / 2
44,yN0hQsQXnM,http://api.classhero.com/yN0hQsQXnM.jpg,283 + 146
45,D1qGJZ5MOc,http://api.classhero.com/D1qGJZ5MOc.jpg,31 + 185
46,CV2ci8IsM9,http://api.classhero.com/CV2ci8IsM9.jpg,192 / 85
47,rYbNofgJtS,http://api.classhero.com/rYbNofgJtS.jpg,146 + 403
48,7LbXQ35X1p,http://api.classhero.com/7LbXQ35X1p.jpg,235 + 440
49,g1Ch6LLdJw,http://api.classhero.com/g1Ch6LLdJw.jpg,239 - 104
50,bHOjh8UfgG,http://api.classhero.com/bHOjh8UfgG.jpg,71 + 44
51,tCEBizp8pG,http://api.classhero.com/tCEBizp8pG.jpg,261 + 403
52,IvTPdxcZYc,http://api.classhero.com/IvTPdxcZYc.jpg,220 / 50
53,9Wn8hs7f56,http://api.classhero.com/9Wn8hs7f56.jpg,162 * 498
54,LpIaJooUek,http://api.classhero.com/LpIaJooUek.jpg,163 / 79
55,woCt7XpqF6,http://api.classhero.com/woCt7XpqF6.jpg,477 + 73
56,8b3j9I0k5y,http://api.classhero.com/8b3j9I0k5y.jpg,250 - 44
57,dpp4WHsQpZ,http://api.classhero.com/dpp4WHsQpZ.jpg,456 / 400
58,6jpwEvYlZe,http://api.classhero.com/6jpwEvYlZe.jpg,433 - 70
59,B0RV49JvC7,http://api.classhero.com/B0RV49JvC7.jpg,556 + 110
60,P1PIXGoNU4,http://api.classhero.com/P1PIXGoNU4.jpg,441 / 198
61,7Dcb30TcAU,http://api.classhero.com/7Dcb30TcAU.jpg,59 * 354
62,P34feP9gCp,http://api.classhero.com/P34feP9gCp.jpg,402 / 85
63,wKpFgcLZqj,http://api.classhero.com/wKpFgcLZqj.jpg,394 - 75
64,QWk9dPen5G,http://api.classhero.com/QWk9dPen5G.jpg,8 / 612
65,0KfcVgsnWG,http://api.classhero.com/0KfcVgsnWG.jpg,409 - 515
66,9TuOaAfapy,http://api.classhero.com/9TuOaAfapy.jpg,27 - 511
67,XR8SyTnDGY,http://api.classhero.com/XR8SyTnDGY.jpg,27 - 665
68,n3NQUoWozj,http://api.classhero.com/n3NQUoWozj.jpg,346 / 222
69,KS8TjRHfjR,http://api.classhero.com/KS8TjRHfjR.jpg,99 + 497
70,7dWZdU6cBh,http://api.classhero.com/7dWZdU6cBh.jpg,225 / 295
71,EHp0sZUhvO,http://api.classhero.com/EHp0sZUhvO.jpg,525 * 447
72,3SrHt8Hu5X,http://api.classhero.com/3SrHt8Hu5X.jpg,699 + 696
73,srSvp3zM7r,http://api.classhero.com/srSvp3zM7r.jpg,728 + 4
74,YAyuo2J7Vm,http://api.classhero.com/YAyuo2J7Vm.jpg,723 - 332
75,Iak75gN9Vr,http://api.classhero.com/Iak75gN9Vr.jpg,578 - 274
76,eugvJBCDg6,http://api.classhero.com/eugvJBCDg6.jpg,601 / 452
77,ltBbauQaCE,http://api.classhero.com/ltBbauQaCE.jpg,14 - 271
78,vsGeRvFXKd,http://api.classhero.com/vsGeRvFXKd.jpg,524 / 478
79,3bc8oYQjEd,http://api.classhero.com/3bc8oYQjEd.jpg,312 - 27
80,Oc6iHnJncN,http://api.classhero.com/Oc6iHnJncN.jpg,585 - 394
81,AHTb5SV0k6,http://api.classhero.com/AHTb5SV0k6.jpg,761 - 56
82,UTeOJ2srCX,http://api.classhero.com/UTeOJ2srCX.jpg,128 - 766
83,0VQ8toknup,http://api.classhero.com/0VQ8toknup.jpg,474 + 809
84,YTJOssbYXW,http://api.classhero.com/YTJOssbYXW.jpg,685 * 809
85,xJ1mcP5j1v,http://api.classhero.com/xJ1mcP5j1v.jpg,833 - 345
86,jioRnjdhUv,http://api.classhero.com/jioRnjdhUv.jpg,775 - 195
87,w9cFJK2Vip,http://api.classhero.com/w9cFJK2Vip.jpg,374 * 791
88,UXFQCoNsi4,http://api.classhero.com/UXFQCoNsi4.jpg,551 * 508
89,eht9fk8gk8,http://api.classhero.com/eht9fk8gk8.jpg,322 - 639
90,b7AfvexoTw,http://api.classhero.com/b7AfvexoTw.jpg,802 / 425
91,ZNU5U5nml4,http://api.classhero.com/ZNU5U5nml4.jpg,488 / 465
92,m1ylDXEF1D,http://api.classhero.com/m1ylDXEF1D.jpg,576 + 186
93,p9tmDYiC87,http://api.classhero.com/p9tmDYiC87.jpg,811 - 68
94,24fh13fSrG,http://api.classhero.com/24fh13fSrG.jpg,429 + 630
95,La95zBNVEh,http://api.classhero.com/La95zBNVEh.jpg,908 - 939
96,yCju3lSX9j,http://api.classhero.com/yCju3lSX9j.jpg,519 / 887
97,LvLYDOgeVc,http://api.classhero.com/LvLYDOgeVc.jpg,700 - 766
98,orjPKYLuoe,http://api.classhero.com/orjPKYLuoe.jpg,127 + 396
99,GOPb1jENPg,http://api.classhero.com/GOPb1jENPg.jpg,487 - 336
100,4oKjMKGuf2,http://api.classhero.com/4oKjMKGuf2.jpg,340 / 54
1,yG4Xoy2VgI,http://api.classhero.com/yG4Xoy2VgI.jpg,6 - 1
2,mQ8ZlXlGVe,http://api.classhero.com/mQ8ZlXlGVe.jpg,17 * 11
3,WHZ3EuxdlM,http://api.classhero.com/WHZ3EuxdlM.jpg,27 + 10
4,vVqC8MenMU,http://api.classhero.com/vVqC8MenMU.jpg,36 + 22
5,hftKZ57Jrr,http://api.classhero.com/hftKZ57Jrr.jpg,43 - 19
6,zwMQuhlFjg,http://api.classhero.com/zwMQuhlFjg.jpg,5 / 1
7,FIqukgkmSR,http://api.classhero.com/FIqukgkmSR.jpg,6 * 67
8,wUTVPCn1F1,http://api.classhero.com/wUTVPCn1F1.jpg,7 - 3
9,r3PqRYk9bW,http://api.classhero.com/r3PqRYk9bW.jpg,48 * 47
10,bAAAOm4TzT,http://api.classhero.com/bAAAOm4TzT.jpg,72 + 67
11,k4jmqeMAJ6,http://api.classhero.com/k4jmqeMAJ6.jpg,94 / 7
12,sOqSEvP68q,http://api.classhero.com/sOqSEvP68q.jpg,2 + 38
13,V99W6JFaSh,http://api.classhero.com/V99W6JFaSh.jpg,55 - 50
14,ArKLvIXNJE,http://api.classhero.com/ArKLvIXNJE.jpg,68 + 27
15,GLQyJUX6B0,http://api.classhero.com/GLQyJUX6B0.jpg,54 + 141
16,qPwUdZ5HlT,http://api.classhero.com/qPwUdZ5HlT.jpg,52 / 23
17,MPquZlJGST,http://api.classhero.com/MPquZlJGST.jpg,44 - 37
18,tR66Fl26u6,http://api.classhero.com/tR66Fl26u6.jpg,47 - 3
19,0cvALo6d1x,http://api.classhero.com/0cvALo6d1x.jpg,178 - 155
20,Jwx8RKn3MH,http://api.classhero.com/Jwx8RKn3MH.jpg,128 / 93
21,iLiQXDoKBO,http://api.classhero.com/iLiQXDoKBO.jpg,17 * 161
22,8zL2LqxQHp,http://api.classhero.com/8zL2LqxQHp.jpg,97 / 89
23,g4YAhTukS7,http://api.classhero.com/g4YAhTukS7.jpg,163 - 24
24,fn7ukuofSP,http://api.classhero.com/fn7ukuofSP.jpg,209 - 21
25,K8xiLz1D6R,http://api.classhero.com/K8xiLz1D6R.jpg,115 - 49
26,q7fRrNsGbi,http://api.classhero.com/q7fRrNsGbi.jpg,225 + 29
27,DyKQjTvWZ7,http://api.classhero.com/DyKQjTvWZ7.jpg,130 * 225
28,utuI5Qy2lB,http://api.classhero.com/utuI5Qy2lB.jpg,64 + 253
29,QvNbWHDd3q,http://api.classhero.com/QvNbWHDd3q.jpg,169 - 61
30,g135TYvpms,http://api.classhero.com/g135TYvpms.jpg,109 * 10
31,hcOeSHKgHE,http://api.classhero.com/hcOeSHKgHE.jpg,51 * 133
32,AFWDiLdLTK,http://api.classhero.com/AFWDiLdLTK.jpg,44 * 164
33,4BO0feoXc4,http://api.classhero.com/4BO0feoXc4.jpg,219 - 39
34,WmR3CQGsDl,http://api.classhero.com/WmR3CQGsDl.jpg,196 / 183
35,vBO87YdFS8,http://api.classhero.com/vBO87YdFS8.jpg,135 - 49
36,7MGmpWkmzC,http://api.classhero.com/7MGmpWkmzC.jpg,351 / 30
37,2VrA8qsr58,http://api.classhero.com/2VrA8qsr58.jpg,149 * 188
38,VUEg34tS1Q,http://api.classhero.com/VUEg34tS1Q.jpg,333 + 55
39,D7fFlfN1JC,http://api.classhero.com/D7fFlfN1JC.jpg,322 * 172
40,CitYmwrnja,http://api.classhero.com/CitYmwrnja.jpg,117 + 330
41,KiIWkDsIqj,http://api.classhero.com/KiIWkDsIqj.jpg,247 / 120
42,CSi0jMNjli,http://api.classhero.com/CSi0jMNjli.jpg,283 - 234
43,0K9IftZxWg,http://api.classhero.com/0K9IftZxWg.jpg,113 - 16
44,Hbf6tyjXoT,http://api.classhero.com/Hbf6tyjXoT.jpg,85 + 305
45,HLkRKEKd5Y,http://api.classhero.com/HLkRKEKd5Y.jpg,422 + 233
46,m89CyjHUQk,http://api.classhero.com/m89CyjHUQk.jpg,400 - 251
