difficulty,id,url,qtext
69,06G8zZCn0n,http://api.classhero.com/06G8zZCn0n.jpg,488 / 149
70,UfPPjAZyrZ,http://api.classhero.com/UfPPjAZyrZ.jpg,543 / 99
71,HQVLCNGn8N,http://api.classhero.com/HQVLCNGn8N.jpg,638 - 371
72,7N5HKB6D6E,http://api.classhero.com/7N5HKB6D6E.jpg,35 + 329
72,0qhjntDXfi,http://api.classhero.com/0qhjntDXfi.jpg,530 + 565
73,4PVGNyKQyf,http://api.classhero.com/4PVGNyKQyf.jpg,232 / 172
74,IG9viLzhw9,http://api.classhero.com/IG9viLzhw9.jpg,624 - 52
75,fMqUQHxp63,http://api.classhero.com/fMqUQHxp63.jpg,183 + 710
75,fIP7hmdZja,http://api.classhero.com/fIP7hmdZja.jpg,351 - 281
76,faVZBoNLTw,http://api.classhero.com/faVZBoNLTw.jpg,493 + 167
77,la5yEJH7Rt,http://api.classhero.com/la5yEJH7Rt.jpg,557 / 118
77,DNnKFtLf3l,http://api.classhero.com/DNnKFtLf3l.jpg,205 * 32
78,VA6kVFGo65,http://api.classhero.com/VA6kVFGo65.jpg,413 * 504
78,sIdysdpLT9,http://api.classhero.com/sIdysdpLT9.jpg,22 + 340
79,71uARbRogz,http://api.classhero.com/71uARbRogz.jpg,660 * 505
80,vgnjJFawCm,http://api.classhero.com/vgnjJFawCm.jpg,719 + 189
80,Mz1YXOdLD8,http://api.classhero.com/Mz1YXOdLD8.jpg,183 + 436
81,W9gMQYmxcv,http://api.classhero.com/W9gMQYmxcv.jpg,10 - 638
81,54iBmJkrTc,http://api.classhero.com/54iBmJkrTc.jpg,273 - 153
82,5ANehVcoHd,http://api.classhero.com/5ANehVcoHd.jpg,155 - 553
82,iNjT9jHTZS,http://api.classhero.com/iNjT9jHTZS.jpg,212 + 100
83,3RsXOQyRaR,http://api.classhero.com/3RsXOQyRaR.jpg,323 + 784
83,vkma8kPv3J,http://api.classhero.com/vkma8kPv3J.jpg,720 / 310
84,o0xkytS1cA,http://api.classhero.com/o0xkytS1cA.jpg,139 + 794
84,1cFnBUdlBL,http://api.classhero.com/1cFnBUdlBL.jpg,429 * 208
85,MqkAlaVRLJ,http://api.classhero.com/MqkAlaVRLJ.jpg,728 / 397
85,LYv2xzOOcX,http://api.classhero.com/LYv2xzOOcX.jpg,697 - 445
85,IW8ooqoSVo,http://api.classhero.com/IW8ooqoSVo.jpg,706 / 19
86,njWYE2iJ5M,http://api.classhero.com/njWYE2iJ5M.jpg,543 - 183
86,w7Y1wmUl5l,http://api.classhero.com/w7Y1wmUl5l.jpg,414 / 857
87,pW2tV7tblE,http://api.classhero.com/pW2tV7tblE.jpg,331 / 692
87,z3VzL5P2iA,http://api.classhero.com/z3VzL5P2iA.jpg,232 - 369
87,8UOavcnX3a,http://api.classhero.com/8UOavcnX3a.jpg,408 / 173
88,OZn14cq9Zs,http://api.classhero.com/OZn14cq9Zs.jpg,192 / 300
88,NY4tXwazSw,http://api.classhero.com/NY4tXwazSw.jpg,20 / 439
89,DvOfObGx5u,http://api.classhero.com/DvOfObGx5u.jpg,354 * 618
89,2DH38VEdRQ,http://api.classhero.com/2DH38VEdRQ.jpg,741 + 802
89,VE0OWGpBOU,http://api.classhero.com/VE0OWGpBOU.jpg,185 + 846
90,Z9u1SDPkzo,http://api.classhero.com/Z9u1SDPkzo.jpg,108 + 404
90,mVGI4dezjq,http://api.classhero.com/mVGI4dezjq.jpg,327 + 331
90,WX8TLnZnyY,http://api.classhero.com/WX8TLnZnyY.jpg,416 / 364
91,VZwFs1ng7a,http://api.classhero.com/VZwFs1ng7a.jpg,679 - 506
91,N6CtIZq06W,http://api.classhero.com/N6CtIZq06W.jpg,356 / 624
91,lFjaocuL5w,http://api.classhero.com/lFjaocuL5w.jpg,46 + 39
92,FqNXn5vowg,http://api.classhero.com/FqNXn5vowg.jpg,762 - 279
92,Of3hs16aW2,http://api.classhero.com/Of3hs16aW2.jpg,81 / 885
92,fHxH2h5zPJ,http://api.classhero.com/fHxH2h5zPJ.jpg,687 + 45
93,F9zos5uAfW,http://api.classhero.com/F9zos5uAfW.jpg,90 - 544
93,nuEGvql5cH,http://api.classhero.com/nuEGvql5cH.jpg,849 * 394
93,RkWCCvdQN5,http://api.classhero.com/RkWCCvdQN5.jpg,485 - 246
93,KGoviqtX5U,http://api.classhero.com/KGoviqtX5U.jpg,181 + 455
94,l5qDIg8oKL,http://api.classhero.com/l5qDIg8oKL.jpg,785 - 870
94,gaUO47kzFr,http://api.classhero.com/gaUO47kzFr.jpg,229 - 870
94,KPw914ceF6,http://api.classhero.com/KPw914ceF6.jpg,89 + 173
95,9APUEsLMLF,http://api.classhero.com/9APUEsLMLF.jpg,173 + 659
95,HYz3vTZHBf,http://api.classhero.com/HYz3vTZHBf.jpg,272 / 274
95,dCB02btjzS,http://api.classhero.com/dCB02btjzS.jpg,52 - 896
95,rQV1qDwTCV,http://api.classhero.com/rQV1qDwTCV.jpg,792 * 235
96,YQlUgCcn61,http://api.classhero.com/YQlUgCcn61.jpg,299 + 899
96,NAVUiSf3Fc,http://api.classhero.com/NAVUiSf3Fc.jpg,212 + 857
96,MMb0Oli8BF,http://api.classhero.com/MMb0Oli8BF.jpg,737 - 786
96,dcPKsVvzag,http://api.classhero.com/dcPKsVvzag.jpg,861 / 512
97,1pOwBZrvq5,http://api.classhero.com/1pOwBZrvq5.jpg,631 + 690
97,5GV1yD1aoO,http://api.classhero.com/5GV1yD1aoO.jpg,501 - 107
97,DUSdDbjehg,http://api.classhero.com/DUSdDbjehg.jpg,567 - 788
97,BKhLjr57Ce,http://api.classhero.com/BKhLjr57Ce.jpg,421 + 144
98,EdKXszxitG,http://api.classhero.com/EdKXszxitG.jpg,972 - 742
98,VtdvUhkks0,http://api.classhero.com/VtdvUhkks0.jpg,302 + 255
98,Xnzx9VQvqp,http://api.classhero.com/Xnzx9VQvqp.jpg,772 + 64
98,AKxaQhkHEQ,http://api.classhero.com/AKxaQhkHEQ.jpg,752 / 266
99,ix0nMqwgKE,http://api.classhero.com/ix0nMqwgKE.jpg,222 * 614
99,NkvHCkfAHz,http://api.classhero.com/NkvHCkfAHz.jpg,440 + 541
99,c1A0dByoOl,http://api.classhero.com/c1A0dByoOl.jpg,726 - 674
99,b7Dj1gFzMx,http://api.classhero.com/b7Dj1gFzMx.jpg,376 - 742
100,Z5sOAtOnHo,http://api.classhero.com/Z5sOAtOnHo.jpg,112 - 675
100,1m051VsBiS,http://api.classhero.com/1m051VsBiS.jpg,340 + 228
100,WGOOf4W9m0,http://api.classhero.com/WGOOf4W9m0.jpg,1 * 448
1,Svv6AEe2ia,http://api.classhero.com/Svv6AEe2ia.jpg,3 + 4
15,L8jiJ9BPyd,http://api.classhero.com/L8jiJ9BPyd.jpg,15 * 122
24,IOPkDMspVq,http://api.classhero.com/IOPkDMspVq.jpg,76 + 47
30,D1L48AImPF,http://api.classhero.com/D1L48AImPF.jpg,256 * 190
35,OB0CSX3yfi,http://api.classhero.com/OB0CSX3yfi.jpg,237 - 123
39,LP33wFpOzX,http://api.classhero.com/LP33wFpOzX.jpg,383 - 146
42,gWFq0KCimm,http://api.classhero.com/gWFq0KCimm.jpg,319 - 207
45,LCgAMnygbw,http://api.classhero.com/LCgAMnygbw.jpg,278 - 88
48,50Do8OJSys,http://api.classhero.com/50Do8OJSys.jpg,454 + 430
50,98wMMLTlLI,http://api.classhero.com/98wMMLTlLI.jpg,271 + 268
52,7cvI4VQnd6,http://api.classhero.com/7cvI4VQnd6.jpg,436 - 228
54,locCe0B3HO,http://api.classhero.com/locCe0B3HO.jpg,137 + 387
56,XuDCbuUvM6,http://api.classhero.com/XuDCbuUvM6.jpg,179 * 183
57,uQjZpulCuc,http://api.classhero.com/uQjZpulCuc.jpg,564 + 323
59,wxjheVD3uE,http://api.classhero.com/wxjheVD3uE.jpg,358 - 244
60,afFcNDQVUB,http://api.classhero.com/afFcNDQVUB.jpg,190 - 234
62,ouxQ37q5Y7,http://api.classhero.com/ouxQ37q5Y7.jpg,333 / 279
63,0YT9QmjqCy,http://api.classhero.com/0YT9QmjqCy.jpg,622 - 292
64,lrJXUsEnEq,http://api.classhero.com/lrJXUsEnEq.jpg,152 * 213
65,hXPlwaOEWX,http://api.classhero.com/hXPlwaOEWX.jpg,494 - 425
66,zZJuyckvxA,http://api.classhero.com/zZJuyckvxA.jpg,255 - 227
67,tsaTFWNzAc,http://api.classhero.com/tsaTFWNzAc.jpg,355 - 305
68,BS7ykwzY6F,http://api.classhero.com/BS7ykwzY6F.jpg,432 + 493
69,vi1eWRzrFa,http://api.classhero.com/vi1eWRzrFa.jpg,294 * 425
70,EuskW02qEU,http://api.classhero.com/EuskW02qEU.jpg,414 + 53
71,z5GnQrHF0q,http://api.classhero.com/z5GnQrHF0q.jpg,426 * 545
72,H5H8fYpIbt,http://api.classhero.com/H5H8fYpIbt.jpg,146 / 4
72,pMm8mMhBvO,http://api.classhero.com/pMm8mMhBvO.jpg,296 * 644
73,Ep0MwT5cgI,http://api.classhero.com/Ep0MwT5cgI.jpg,354 / 231
74,4Fc1CIEqH2,http://api.classhero.com/4Fc1CIEqH2.jpg,300 - 219
75,NkgEqz9f1g,http://api.classhero.com/NkgEqz9f1g.jpg,480 * 461
75,1474Tz7mWe,http://api.classhero.com/1474Tz7mWe.jpg,409 / 574
76,41GOi0NnZv,http://api.classhero.com/41GOi0NnZv.jpg,187 * 135
77,um95aur3Al,http://api.classhero.com/um95aur3Al.jpg,136 * 361
77,cAUCbx4Hii,http://api.classhero.com/cAUCbx4Hii.jpg,144 - 760
78,NgSk8ppiUS,http://api.classhero.com/NgSk8ppiUS.jpg,541 / 738
78,jEUg19fuGQ,http://api.classhero.com/jEUg19fuGQ.jpg,158 / 724
79,wwufjYBPKF,http://api.classhero.com/wwufjYBPKF.jpg,106 + 440
80,0XGJc4GZbL,http://api.classhero.com/0XGJc4GZbL.jpg,276 * 100
80,5u8nYLTGNI,http://api.classhero.com/5u8nYLTGNI.jpg,615 * 108
81,GGUfpjFwbD,http://api.classhero.com/GGUfpjFwbD.jpg,159 + 40
81,dCg33hDzUL,http://api.classhero.com/dCg33hDzUL.jpg,296 + 639
82,mOVtGDsnxs,http://api.classhero.com/mOVtGDsnxs.jpg,385 + 298
82,LdhpLnJgd7,http://api.classhero.com/LdhpLnJgd7.jpg,278 - 135
83,W2cy1GGIVB,http://api.classhero.com/W2cy1GGIVB.jpg,157 - 637
83,YiNJfXWjsT,http://api.classhero.com/YiNJfXWjsT.jpg,573 - 570
84,QgA4mlyrmD,http://api.classhero.com/QgA4mlyrmD.jpg,613 + 281
84,Ngq5I8RMSD,http://api.classhero.com/Ngq5I8RMSD.jpg,67 - 174
85,REt12yl7ZR,http://api.classhero.com/REt12yl7ZR.jpg,30 - 223
85,IgGBrrMMtq,http://api.classhero.com/IgGBrrMMtq.jpg,648 / 305
85,iz8znosYOc,http://api.classhero.com/iz8znosYOc.jpg,331 - 69
86,4870DNtE9p,http://api.classhero.com/4870DNtE9p.jpg,646 + 703
86,1WfhIhcUyr,http://api.classhero.com/1WfhIhcUyr.jpg,225 * 443
87,a1kzVjlEpn,http://api.classhero.com/a1kzVjlEpn.jpg,564 + 171
87,zvK0IWeGKq,http://api.classhero.com/zvK0IWeGKq.jpg,29 / 187
87,vA3xQPn2s2,http://api.classhero.com/vA3xQPn2s2.jpg,275 - 162
88,wbwgrZZDRF,http://api.classhero.com/wbwgrZZDRF.jpg,288 + 694
88,ARhakDIFoD,http://api.classhero.com/ARhakDIFoD.jpg,234 + 12
89,h35LxD7kel,http://api.classhero.com/h35LxD7kel.jpg,743 / 657
89,BsyjJI4FCQ,http://api.classhero.com/BsyjJI4FCQ.jpg,215 * 881
89,ziL0SkzCfp,http://api.classhero.com/ziL0SkzCfp.jpg,494 - 760
90,y6BULUwmFW,http://api.classhero.com/y6BULUwmFW.jpg,548 / 847
90,xZHTWJqtVN,http://api.classhero.com/xZHTWJqtVN.jpg,150 * 102
90,lG4S68LXrf,http://api.classhero.com/lG4S68LXrf.jpg,841 / 34
91,7fgG3zQVso,http://api.classhero.com/7fgG3zQVso.jpg,837 - 508
91,3NeKduAzUL,http://api.classhero.com/3NeKduAzUL.jpg,141 - 382
91,3Qe7vOI6oB,http://api.classhero.com/3Qe7vOI6oB.jpg,188 + 544
92,V4FkyX89hs,http://api.classhero.com/V4FkyX89hs.jpg,459 * 783
92,xVQg3lVxDb,http://api.classhero.com/xVQg3lVxDb.jpg,20 - 611
92,SDFS0ZhYAn,http://api.classhero.com/SDFS0ZhYAn.jpg,513 * 357
93,BbVJYm1LEv,http://api.classhero.com/BbVJYm1LEv.jpg,318 * 331
93,kjWtZ9PuXx,http://api.classhero.com/kjWtZ9PuXx.jpg,238 * 146
93,Xw3srfh48Z,http://api.classhero.com/Xw3srfh48Z.jpg,256 * 227
93,DH1qWZRT77,http://api.classhero.com/DH1qWZRT77.jpg,237 / 793
94,7rN56b3lVz,http://api.classhero.com/7rN56b3lVz.jpg,103 * 389
94,uuYfhth2CU,http://api.classhero.com/uuYfhth2CU.jpg,653 + 899
94,63XuGBG9ch,http://api.classhero.com/63XuGBG9ch.jpg,396 - 333
95,ZHkyJyrZLf,http://api.classhero.com/ZHkyJyrZLf.jpg,916 - 945
95,NyNvQmsmDn,http://api.classhero.com/NyNvQmsmDn.jpg,685 - 432
95,QgwAL6YzSN,http://api.classhero.com/QgwAL6YzSN.jpg,712 + 764
95,3UpTnCPoWq,http://api.classhero.com/3UpTnCPoWq.jpg,780 - 344
96,VtYKvNN0gJ,http://api.classhero.com/VtYKvNN0gJ.jpg,902 + 36
96,L9r8nulgKf,http://api.classhero.com/L9r8nulgKf.jpg,590 + 222
96,JPMSG0QoDx,http://api.classhero.com/JPMSG0QoDx.jpg,808 * 668
96,7hxY8lmU7y,http://api.classhero.com/7hxY8lmU7y.jpg,704 * 142
97,iEGK9BuFVw,http://api.classhero.com/iEGK9BuFVw.jpg,594 + 165
97,ecyJ4HVbcY,http://api.classhero.com/ecyJ4HVbcY.jpg,698 * 39
97,0lmcxZKXf2,http://api.classhero.com/0lmcxZKXf2.jpg,804 / 329
97,cciHRice0K,http://api.classhero.com/cciHRice0K.jpg,846 - 667
98,CapDcMox7h,http://api.classhero.com/CapDcMox7h.jpg,147 * 22
98,rNodhZ6X8Z,http://api.classhero.com/rNodhZ6X8Z.jpg,213 - 243
98,Iq1oeOsHZE,http://api.classhero.com/Iq1oeOsHZE.jpg,291 * 496
98,oeLhDd7vIi,http://api.classhero.com/oeLhDd7vIi.jpg,946 * 107
99,hRxdguauLI,http://api.classhero.com/hRxdguauLI.jpg,360 - 649
99,YCqLTyPnwV,http://api.classhero.com/YCqLTyPnwV.jpg,857 / 245
99,rAk4P7PRlX,http://api.classhero.com/rAk4P7PRlX.jpg,401 - 307
99,810HgigJwl,http://api.classhero.com/810HgigJwl.jpg,556 / 253
100,TuM9onxcAp,http://api.classhero.com/TuM9onxcAp.jpg,736 - 289
100,dF1eJLFPaq,http://api.classhero.com/dF1eJLFPaq.jpg,36 - 594
100,EH5lU7R0TP,http://api.classhero.com/EH5lU7R0TP.jpg,669 + 91
1,PbQSglW3ek,http://api.classhero.com/PbQSglW3ek.jpg,2 + 7
15,Brp07MJbl8,http://api.classhero.com/Brp07MJbl8.jpg,13 + 69
24,be4IXXhfqI,http://api.classhero.com/be4IXXhfqI.jpg,61 / 3
30,NxcEvZLZRn,http://api.classhero.com/NxcEvZLZRn.jpg,228 * 79
35,XQeLePVi9L,http://api.classhero.com/XQeLePVi9L.jpg,225 - 167
39,qtMDzdlQHS,http://api.classhero.com/qtMDzdlQHS.jpg,48 / 12
42,O0GFLQEQJ7,http://api.classhero.com/O0GFLQEQJ7.jpg,171 + 296
45,gtgyK4MtBD,http://api.classhero.com/gtgyK4MtBD.jpg,236 + 322
48,1bDBMInDE6,http://api.classhero.com/1bDBMInDE6.jpg,19 / 15
50,DU0lVv0dxF,http://api.classhero.com/DU0lVv0dxF.jpg,69 / 14
52,U4cijNU0Mh,http://api.classhero.com/U4cijNU0Mh.jpg,341 - 41
54,AdlLSmD3hH,http://api.classhero.com/AdlLSmD3hH.jpg,265 * 5
56,UgLosqWzDl,http://api.classhero.com/UgLosqWzDl.jpg,43 - 40
57,QZSFOaYlTh,http://api.classhero.com/QZSFOaYlTh.jpg,27 / 13
59,2su9Fzn2SL,http://api.classhero.com/2su9Fzn2SL.jpg,335 / 331
60,i9hI3EfXya,http://api.classhero.com/i9hI3EfXya.jpg,467 + 118
62,f1xKFl7rsa,http://api.classhero.com/f1xKFl7rsa.jpg,342 / 282
63,IctNFmqa8X,http://api.classhero.com/IctNFmqa8X.jpg,515 + 367
64,9cWLqvtFkJ,http://api.classhero.com/9cWLqvtFkJ.jpg,576 / 365
65,DREiRYgmn9,http://api.classhero.com/DREiRYgmn9.jpg,88 + 470
66,iipe8vxDX0,http://api.classhero.com/iipe8vxDX0.jpg,300 + 423
67,JR4F29sw32,http://api.classhero.com/JR4F29sw32.jpg,248 - 422
68,sdixmCNPAt,http://api.classhero.com/sdixmCNPAt.jpg,101 - 378
69,frxOpcf6Ep,http://api.classhero.com/frxOpcf6Ep.jpg,552 * 348
70,OLhiACHMJO,http://api.classhero.com/OLhiACHMJO.jpg,501 - 287
71,bgCxX0R8oP,http://api.classhero.com/bgCxX0R8oP.jpg,256 / 371
72,nF0P7BuAKw,http://api.classhero.com/nF0P7BuAKw.jpg,120 * 135
72,HqlDhd1SBk,http://api.classhero.com/HqlDhd1SBk.jpg,196 - 357
73,0LtSMXw6ZP,http://api.classhero.com/0LtSMXw6ZP.jpg,157 * 514
74,2nNZ12sAlz,http://api.classhero.com/2nNZ12sAlz.jpg,657 * 184
75,q5Tl5YIDKJ,http://api.classhero.com/q5Tl5YIDKJ.jpg,291 * 580
75,7FJOLDmpDR,http://api.classhero.com/7FJOLDmpDR.jpg,434 + 442
76,EWHQRra1cH,http://api.classhero.com/EWHQRra1cH.jpg,546 / 280
77,stkKxh0cfP,http://api.classhero.com/stkKxh0cfP.jpg,100 / 475
77,Y1wC6DC93A,http://api.classhero.com/Y1wC6DC93A.jpg,206 * 31
78,J76Hb7k4Da,http://api.classhero.com/J76Hb7k4Da.jpg,304 + 644
78,pUxF6gz6Go,http://api.classhero.com/pUxF6gz6Go.jpg,242 * 563
79,OL1Qd2G6M5,http://api.classhero.com/OL1Qd2G6M5.jpg,642 - 601
80,bEHu6gazzA,http://api.classhero.com/bEHu6gazzA.jpg,63 * 634
80,QSZ0qbydZ6,http://api.classhero.com/QSZ0qbydZ6.jpg,42 * 317
81,36GtP8B9us,http://api.classhero.com/36GtP8B9us.jpg,564 + 185
81,uUzqSRS17C,http://api.classhero.com/uUzqSRS17C.jpg,62 * 284
82,1fftjpj0cb,http://api.classhero.com/1fftjpj0cb.jpg,725 * 725
82,Bj379HImGf,http://api.classhero.com/Bj379HImGf.jpg,39 + 499
83,yXHPDURxL4,http://api.classhero.com/yXHPDURxL4.jpg,719 * 754
83,pRQCvWtojz,http://api.classhero.com/pRQCvWtojz.jpg,601 * 592
84,xTEqt0EE52,http://api.classhero.com/xTEqt0EE52.jpg,800 * 250
84,hGsGOsGAs3,http://api.classhero.com/hGsGOsGAs3.jpg,693 * 59
85,SPNkOGLvic,http://api.classhero.com/SPNkOGLvic.jpg,374 + 40
85,xsjVPeNtXH,http://api.classhero.com/xsjVPeNtXH.jpg,647 + 237
85,vtPQrJfzBE,http://api.classhero.com/vtPQrJfzBE.jpg,495 + 219
86,NzlB51A9yV,http://api.classhero.com/NzlB51A9yV.jpg,382 - 808
86,VzPJeQeVKe,http://api.classhero.com/VzPJeQeVKe.jpg,602 * 559
87,GYkEyZoorN,http://api.classhero.com/GYkEyZoorN.jpg,240 - 741
87,JKrzNyNxqT,http://api.classhero.com/JKrzNyNxqT.jpg,704 / 324
87,WascC9zNPj,http://api.classhero.com/WascC9zNPj.jpg,658 * 546
88,WB5O8I52PV,http://api.classhero.com/WB5O8I52PV.jpg,843 * 347
88,CgX8CgMUk1,http://api.classhero.com/CgX8CgMUk1.jpg,442 / 781
89,PmizPB52Kj,http://api.classhero.com/PmizPB52Kj.jpg,338 / 161
89,omjsSe4uZe,http://api.classhero.com/omjsSe4uZe.jpg,584 / 841
89,AIfL7FLwYv,http://api.classhero.com/AIfL7FLwYv.jpg,505 * 765
90,SZmyFheGPK,http://api.classhero.com/SZmyFheGPK.jpg,299 + 890
90,7HHHzuDK2n,http://api.classhero.com/7HHHzuDK2n.jpg,635 - 12
90,gasPlYjsCT,http://api.classhero.com/gasPlYjsCT.jpg,191 + 377
91,fUh5bvcAcY,http://api.classhero.com/fUh5bvcAcY.jpg,514 * 834
91,HCcuYhEJQs,http://api.classhero.com/HCcuYhEJQs.jpg,613 - 397
91,OZttH1auSg,http://api.classhero.com/OZttH1auSg.jpg,782 + 154
92,iDBUncwZGE,http://api.classhero.com/iDBUncwZGE.jpg,618 * 27
92,G7Kmum83Nd,http://api.classhero.com/G7Kmum83Nd.jpg,383 + 801
92,49VxScLu1m,http://api.classhero.com/49VxScLu1m.jpg,402 - 806
93,lE2PpMrIyh,http://api.classhero.com/lE2PpMrIyh.jpg,508 / 468
93,eTkCl3jYwe,http://api.classhero.com/eTkCl3jYwe.jpg,403 + 13
93,iyf67YPW5e,http://api.classhero.com/iyf67YPW5e.jpg,675 / 803
93,NUnmQbNqwB,http://api.classhero.com/NUnmQbNqwB.jpg,87 * 383
94,hahB9Rym63,http://api.classhero.com/hahB9Rym63.jpg,71 - 423
94,bBFNY4jNEc,http://api.classhero.com/bBFNY4jNEc.jpg,868 * 373
94,D1JTHjG0XJ,http://api.classhero.com/D1JTHjG0XJ.jpg,573 / 423
95,hDDuBewp25,http://api.classhero.com/hDDuBewp25.jpg,236 / 398
95,FQTnlsnob6,http://api.classhero.com/FQTnlsnob6.jpg,875 + 647
95,itV2zoS3Xx,http://api.classhero.com/itV2zoS3Xx.jpg,493 * 315
95,E898W9MqSj,http://api.classhero.com/E898W9MqSj.jpg,723 - 251
96,xz57NinJJE,http://api.classhero.com/xz57NinJJE.jpg,437 * 613
96,2TWBALyTFo,http://api.classhero.com/2TWBALyTFo.jpg,445 + 312
96,CdEOeVYlZH,http://api.classhero.com/CdEOeVYlZH.jpg,545 + 498
96,fqk1TCWYaa,http://api.classhero.com/fqk1TCWYaa.jpg,233 * 853
97,3sQXGFdFT1,http://api.classhero.com/3sQXGFdFT1.jpg,133 * 919
97,TXuOtcl13T,http://api.classhero.com/TXuOtcl13T.jpg,130 - 890
97,0zP5Nuw3Bf,http://api.classhero.com/0zP5Nuw3Bf.jpg,614 / 474
97,vM8YpDlKj1,http://api.classhero.com/vM8YpDlKj1.jpg,198 - 426
98,kxvSS7Kwds,http://api.classhero.com/kxvSS7Kwds.jpg,104 - 713
98,LX7mL9H55q,http://api.classhero.com/LX7mL9H55q.jpg,564 + 567
98,ebaelCaTV5,http://api.classhero.com/ebaelCaTV5.jpg,488 - 268
98,yTIgIDVAex,http://api.classhero.com/yTIgIDVAex.jpg,117 * 242
99,yET5Z2hmEj,http://api.classhero.com/yET5Z2hmEj.jpg,847 - 675
99,do5yA2nA35,http://api.classhero.com/do5yA2nA35.jpg,309 * 272
99,wtBhI4hA0X,http://api.classhero.com/wtBhI4hA0X.jpg,138 + 76
99,ogKWikWTUK,http://api.classhero.com/ogKWikWTUK.jpg,897 - 224
100,ePDOdOi7gX,http://api.classhero.com/ePDOdOi7gX.jpg,306 + 553
100,Hv8t6ujbiC,http://api.classhero.com/Hv8t6ujbiC.jpg,426 / 19
100,sFitqieLFk,http://api.classhero.com/sFitqieLFk.jpg,138 * 580
1,QX84VyRqcJ,http://api.classhero.com/QX84VyRqcJ.jpg,6 / 2
15,sYbW9mkYDD,http://api.classhero.com/sYbW9mkYDD.jpg,15 / 7
24,pZuVdlfrwC,http://api.classhero.com/pZuVdlfrwC.jpg,99 + 229
30,RXZNH6LB0F,http://api.classhero.com/RXZNH6LB0F.jpg,275 + 101
35,Rh49WABHpS,http://api.classhero.com/Rh49WABHpS.jpg,268 * 118
39,Nh4P62zPrq,http://api.classhero.com/Nh4P62zPrq.jpg,104 / 97
42,jtPLgaMZ3D,http://api.classhero.com/jtPLgaMZ3D.jpg,178 * 39
45,apVLG3GBsA,http://api.classhero.com/apVLG3GBsA.jpg,325 - 192
48,qVAT8yfThL,http://api.classhero.com/qVAT8yfThL.jpg,241 - 105
50,xMing0CZoQ,http://api.classhero.com/xMing0CZoQ.jpg,377 * 114
52,n21zlP6CDw,http://api.classhero.com/n21zlP6CDw.jpg,244 / 84
54,AV9Bx072WC,http://api.classhero.com/AV9Bx072WC.jpg,71 - 14
56,q6jIDzPgpY,http://api.classhero.com/q6jIDzPgpY.jpg,102 + 374
57,jc1n6WrqIF,http://api.classhero.com/jc1n6WrqIF.jpg,153 + 342
59,EwlVB68nSU,http://api.classhero.com/EwlVB68nSU.jpg,319 + 190
60,1fdXVkBRpC,http://api.classhero.com/1fdXVkBRpC.jpg,472 * 463
62,mMDBCgN0ue,http://api.classhero.com/mMDBCgN0ue.jpg,306 - 473
63,JbaWikanIQ,http://api.classhero.com/JbaWikanIQ.jpg,242 * 313
64,oJZvnydPWd,http://api.classhero.com/oJZvnydPWd.jpg,531 / 528
65,4lwuMBVbY7,http://api.classhero.com/4lwuMBVbY7.jpg,101 / 379
66,AMF731KJdL,http://api.classhero.com/AMF731KJdL.jpg,408 * 605
67,tgYB2RHHFo,http://api.classhero.com/tgYB2RHHFo.jpg,628 * 324
68,HxzLJhQ4S9,http://api.classhero.com/HxzLJhQ4S9.jpg,586 - 329
69,pcCrCZBBbo,http://api.classhero.com/pcCrCZBBbo.jpg,287 * 458
70,pTaxae8A6Z,http://api.classhero.com/pTaxae8A6Z.jpg,557 + 106
71,MhzeCu28jh,http://api.classhero.com/MhzeCu28jh.jpg,551 * 663
72,RQmsDfOM73,http://api.classhero.com/RQmsDfOM73.jpg,520 / 282
72,JQ7IRb8ZG2,http://api.classhero.com/JQ7IRb8ZG2.jpg,30 / 715
73,svVlkhmMSj,http://api.classhero.com/svVlkhmMSj.jpg,61 - 297
74,z4c5zlbcI1,http://api.classhero.com/z4c5zlbcI1.jpg,19 * 262
75,AchXi3bFQ3,http://api.classhero.com/AchXi3bFQ3.jpg,646 + 392
75,ooHncx71Hc,http://api.classhero.com/ooHncx71Hc.jpg,168 + 186
76,Y0uS3fmqLX,http://api.classhero.com/Y0uS3fmqLX.jpg,305 * 176
77,TYfobK00wJ,http://api.classhero.com/TYfobK00wJ.jpg,302 - 680
77,mWVLL8l7pQ,http://api.classhero.com/mWVLL8l7pQ.jpg,282 + 450
78,iGX0IxOJlj,http://api.classhero.com/iGX0IxOJlj.jpg,441 - 667
78,0jl67ym7tF,http://api.classhero.com/0jl67ym7tF.jpg,729 - 125
79,XhW4KHSC7v,http://api.classhero.com/XhW4KHSC7v.jpg,759 - 575
80,HPpCebNueX,http://api.classhero.com/HPpCebNueX.jpg,684 + 226
80,koUBQWW2OW,http://api.classhero.com/koUBQWW2OW.jpg,397 + 392
81,QsU0KJfDi2,http://api.classhero.com/QsU0KJfDi2.jpg,439 * 382
81,GQCLoibVsh,http://api.classhero.com/GQCLoibVsh.jpg,678 / 169
82,afB2UTcVtk,http://api.classhero.com/afB2UTcVtk.jpg,644 / 362
82,VukJOxVwLP,http://api.classhero.com/VukJOxVwLP.jpg,299 - 570
83,vKt7Q629O0,http://api.classhero.com/vKt7Q629O0.jpg,180 + 762
83,QQoxtMl34i,http://api.classhero.com/QQoxtMl34i.jpg,199 / 83
84,OnoLLdbVnX,http://api.classhero.com/OnoLLdbVnX.jpg,661 / 465
